order_id,customer_id,order_date,subtotal,discount,tax,shipping,total,payment_method,payment_terms,order_status,shipping_address,shipping_city,shipping_state,shipping_zip,sales_channel,sales_rep
ORD100318,CUST10078,2023-06-21,189982,9499,15198.56,0,195681.56,Wire Transfer,Prepaid,Shipped,2790 Commerce Blvd,Boston,WA,82841,Partner,David Martinez
ORD100319,CUST10381,2023-11-25,148500,14850,11880.0,0,145530.0,Wire Transfer,50/50,Shipped,4413 Tech Dr,Portland,WA,28257,Online,David Martinez
ORD100320,CUST10172,2024-07-21,59425,2971,4754.0,0,61208.0,Financing,50/50,Completed,5290 Tech Parkway,Minneapolis,IL,29076,Phone,Jessica Martinez
ORD100321,CUST10059,2024-03-16,128976,12897,10318.08,0,126397.08,Purchase Order,Net 30,Shipped,2432 Business Blvd,Austin,OR,41052,Direct Sales,Jessica Martinez
ORD100322,CUST10165,2023-09-23,84434,8443,6754.72,0,82745.72,Financing,Net 30,Cancelled,2447 Manufacturing Way,Austin,CO,43336,Direct Sales,Chris Patel
ORD100323,CUST10496,2023-11-16,16922,0,1353.76,0,18275.76,Financing,Prepaid,Completed,1041 Industrial Way,Minneapolis,OR,13834,Phone,Jessica Martinez
ORD100324,CUST10099,2023-12-08,81848,8184,6547.84,0,80211.84,Wire Transfer,50/50,Completed,9781 Commerce Blvd,Seattle,MA,70596,Phone,Jessica Martinez
ORD100325,CUST10102,2024-01-31,159832,15983,12786.56,0,156635.56,Purchase Order,Financing 24mo,Cancelled,3442 Business Way,Denver,MI,19308,Direct Sales,David Martinez
ORD100326,CUST10202,2023-02-04,32449,0,2595.92,0,35044.92,Wire Transfer,Financing 24mo,Completed,1581 Commerce Dr,Detroit,CO,75697,Direct Sales,Jessica Martinez
ORD100327,CUST10484,2023-11-14,82633,4131,6610.64,0,85112.64,Credit Card,Prepaid,Shipped,863 Tech Blvd,Seattle,OR,95457,Partner,David Martinez
ORD100328,CUST10410,2023-05-31,76134,7613,6090.72,0,74611.72,Purchase Order,Prepaid,Completed,4881 Commerce Blvd,Boston,OR,25767,Phone,David Martinez
ORD100329,CUST10247,2023-01-24,16922,0,1353.76,0,18275.76,Wire Transfer,Net 60,Cancelled,236 Industrial Parkway,Boston,MI,32946,Phone,David Martinez
ORD100330,CUST10225,2023-12-17,30629,0,2450.32,0,33079.32,Purchase Order,Net 30,Shipped,4989 Tech Way,Minneapolis,MI,31120,Direct Sales,David Martinez
ORD100331,CUST10467,2023-05-12,50077,5007,4006.16,0,49076.16,Purchase Order,50/50,Completed,4753 Tech Way,Minneapolis,MN,92047,Phone,David Martinez
ORD100332,CUST10268,2024-09-25,62169,3108,4973.52,0,64034.520000000004,Wire Transfer,Financing 24mo,Cancelled,7702 Commerce Dr,Boston,MA,40898,Direct Sales,Jessica Martinez
ORD100333,CUST10184,2023-05-28,96886,9688,7750.88,0,94948.88,Financing,Net 30,Shipped,8028 Manufacturing Way,Seattle,WA,16706,Online,David Martinez
ORD100334,CUST10047,2023-10-04,50026,2501,4002.08,0,51527.08,Wire Transfer,50/50,Shipped,866 Manufacturing Blvd,Denver,MI,42473,Direct Sales,David Martinez
ORD100335,CUST10414,2023-01-11,84059,4202,6724.72,0,86581.72,Credit Card,Prepaid,Completed,9060 Tech Way,Portland,TX,84625,Direct Sales,Jessica Martinez
ORD100336,CUST10297,2024-01-20,150350,15035,12028.0,0,147343.0,Financing,Net 60,Completed,4917 Commerce Way,Seattle,OR,81525,Partner,David Martinez
ORD100337,CUST10033,2023-06-03,61196,3059,4895.68,0,63032.68,Financing,Prepaid,Shipped,8079 Commerce Dr,Chicago,CO,82837,Direct Sales,Jessica Martinez
ORD100338,CUST10343,2024-08-21,38076,0,3046.08,0,41122.08,Credit Card,50/50,Cancelled,9530 Tech Parkway,Boston,MA,44198,Direct Sales,Chris Patel
ORD100339,CUST10002,2023-06-27,12470,0,997.6,0,13467.6,Wire Transfer,Net 30,Completed,1906 Industrial Dr,Seattle,WA,60229,Direct Sales,David Martinez
ORD100340,CUST10228,2023-12-19,36996,0,2959.68,0,39955.68,Wire Transfer,Prepaid,Shipped,9147 Business Way,Boston,CO,86445,Direct Sales,Jessica Martinez
ORD100341,CUST10324,2023-10-13,34321,0,2745.68,0,37066.68,Wire Transfer,Prepaid,Completed,1734 Manufacturing Dr,Portland,MI,19704,Phone,Chris Patel
ORD100342,CUST10284,2023-09-14,20074,0,1605.92,0,21679.92,Credit Card,Financing 24mo,Shipped,2940 Business Parkway,Boston,MN,80153,Online,Chris Patel
ORD100343,CUST10497,2024-07-23,87456,4372,6996.48,0,90080.48,Purchase Order,Net 60,Completed,735 Manufacturing Dr,Portland,MN,33309,Partner,David Martinez
ORD100344,CUST10341,2024-08-10,54398,5439,4351.84,0,53310.84,Credit Card,Net 60,Shipped,7516 Business Dr,Portland,MI,13663,Partner,Jessica Martinez
ORD100345,CUST10333,2024-09-26,60950,6095,4876.0,0,59731.0,Wire Transfer,50/50,Completed,3340 Industrial Way,Minneapolis,MI,74103,Online,David Martinez
ORD100346,CUST10440,2024-07-18,99489,9948,7959.12,0,97500.12,Purchase Order,Prepaid,Completed,4473 Tech Blvd,Portland,MN,24122,Direct Sales,Chris Patel
ORD100347,CUST10344,2023-06-14,134516,13451,10761.28,0,131826.28,Credit Card,Net 30,Cancelled,7615 Commerce Dr,Portland,TX,19133,Partner,David Martinez
ORD100348,CUST10390,2024-01-05,111925,11192,8954.0,0,109687.0,Financing,Prepaid,Completed,3806 Industrial Way,Seattle,TX,77172,Online,Jessica Martinez
ORD100349,CUST10425,2024-12-12,38440,0,3075.2,0,41515.2,Credit Card,Prepaid,Completed,5717 Commerce Way,Detroit,MI,18290,Partner,Jessica Martinez
ORD100350,CUST10489,2024-09-09,67657,6765,5412.56,0,66304.56,Financing,Net 30,Shipped,3780 Manufacturing Parkway,Seattle,CO,37481,Partner,Jessica Martinez
ORD100351,CUST10077,2024-01-20,105776,5288,8462.08,0,108950.08,Purchase Order,Prepaid,Cancelled,2262 Business Blvd,Austin,MA,15489,Partner,David Martinez
ORD100352,CUST10265,2023-02-05,85529,4276,6842.32,0,88095.32,Credit Card,Financing 24mo,Completed,8231 Manufacturing Dr,Chicago,WA,96146,Direct Sales,Jessica Martinez
ORD100353,CUST10400,2024-05-31,117958,5897,9436.64,0,121497.64,Purchase Order,50/50,Completed,1538 Manufacturing Parkway,Austin,OR,81007,Direct Sales,Jessica Martinez
ORD100354,CUST10319,2024-10-05,10555,0,844.4,0,11399.4,Financing,Prepaid,In Production,6251 Business Dr,Portland,CO,24706,Phone,David Martinez
ORD100355,CUST10494,2023-02-03,28747,0,2299.76,0,31046.760000000002,Purchase Order,Net 30,Completed,966 Commerce Blvd,Portland,IL,67718,Partner,Chris Patel
ORD100356,CUST10270,2023-03-27,45962,0,3676.96,0,49638.96,Credit Card,Financing 24mo,Shipped,379 Business Way,Detroit,TX,79719,Direct Sales,Chris Patel
ORD100357,CUST10426,2023-09-07,20360,0,1628.8,0,21988.8,Financing,Financing 24mo,Completed,2441 Business Dr,Portland,OR,13116,Online,Jessica Martinez
ORD100358,CUST10351,2023-08-04,96574,9657,7725.92,0,94642.92,Purchase Order,Prepaid,Cancelled,533 Commerce Dr,Seattle,CO,13098,Partner,Jessica Martinez
ORD100359,CUST10372,2024-02-22,24300,0,1944.0,0,26244.0,Financing,Net 30,In Production,2859 Industrial Dr,Portland,MA,19854,Direct Sales,Jessica Martinez
ORD100360,CUST10319,2023-11-06,20858,0,1668.64,0,22526.64,Purchase Order,Prepaid,Cancelled,6251 Business Dr,Portland,CO,24706,Phone,David Martinez
ORD100361,CUST10338,2023-08-10,47763,0,3821.04,0,51584.04,Purchase Order,Financing 24mo,Completed,9714 Tech Way,Boston,CO,32509,Direct Sales,Jessica Martinez
ORD100362,CUST10447,2024-08-06,7404,0,592.32,388,8384.32,Purchase Order,Prepaid,Cancelled,1176 Manufacturing Parkway,Minneapolis,MI,74998,Online,David Martinez
ORD100363,CUST10217,2023-12-21,29253,0,2340.24,0,31593.239999999998,Credit Card,Prepaid,Cancelled,5419 Manufacturing Blvd,Portland,WA,43120,Online,Chris Patel
ORD100364,CUST10365,2023-12-19,65039,3251,5203.12,0,66991.12,Financing,Financing 24mo,Cancelled,1159 Business Parkway,Boston,MA,11904,Online,Jessica Martinez
ORD100365,CUST10268,2024-03-01,49606,0,3968.48,0,53574.48,Purchase Order,50/50,Cancelled,7702 Commerce Dr,Boston,MA,40898,Direct Sales,David Martinez
ORD100366,CUST10091,2023-03-26,104307,10430,8344.56,0,102221.56,Purchase Order,50/50,Completed,5742 Manufacturing Dr,Boston,OR,76024,Online,Jessica Martinez
ORD100367,CUST10287,2024-03-25,57359,2867,4588.72,0,59080.72,Wire Transfer,50/50,Completed,1382 Industrial Parkway,Detroit,TX,95709,Online,David Martinez
ORD100368,CUST10220,2023-11-26,101020,5051,8081.6,0,104050.6,Purchase Order,50/50,Completed,7856 Industrial Dr,Portland,OR,84236,Partner,Chris Patel
ORD100369,CUST10493,2023-06-27,20066,0,1605.28,0,21671.28,Credit Card,50/50,Completed,7376 Business Blvd,Austin,OR,26803,Online,Jessica Martinez
ORD100370,CUST10370,2024-11-16,44075,0,3526.0,0,47601.0,Financing,Net 60,In Production,6513 Industrial Dr,Portland,WA,15525,Phone,Chris Patel
ORD100371,CUST10224,2024-06-11,1719,0,137.52,290,2146.52,Credit Card,Prepaid,Shipped,1844 Tech Way,Portland,MN,65489,Direct Sales,David Martinez
ORD100372,CUST10377,2023-08-13,26641,0,2131.28,0,28772.28,Purchase Order,Financing 24mo,Completed,9700 Commerce Blvd,Minneapolis,OR,90930,Partner,Jessica Martinez
ORD100373,CUST10302,2023-04-08,39652,0,3172.16,0,42824.16,Purchase Order,Financing 24mo,Cancelled,9399 Manufacturing Parkway,Minneapolis,MI,20717,Partner,Jessica Martinez
ORD100374,CUST10249,2024-09-20,136318,6815,10905.44,0,140408.44,Purchase Order,Prepaid,Completed,6793 Manufacturing Way,Seattle,CO,42712,Online,David Martinez
ORD100375,CUST10456,2023-06-27,54442,5444,4355.36,0,53353.36,Financing,Prepaid,Completed,8131 Business Parkway,Detroit,WA,85915,Direct Sales,David Martinez
ORD100376,CUST10422,2023-10-15,61369,6136,4909.52,0,60142.520000000004,Purchase Order,Prepaid,Completed,8326 Tech Dr,Detroit,CO,35222,Direct Sales,Chris Patel
ORD100377,CUST10001,2024-05-02,77702,7770,6216.16,0,76148.16,Credit Card,Net 60,In Production,6912 Tech Parkway,Detroit,MN,51836,Direct Sales,David Martinez
ORD100378,CUST10438,2024-09-15,1719,0,137.52,212,2068.52,Financing,Prepaid,Completed,9819 Business Parkway,Austin,OR,18962,Phone,Jessica Martinez
ORD100379,CUST10367,2023-10-01,117825,5891,9426.0,0,121360.0,Credit Card,50/50,Shipped,3589 Commerce Dr,Denver,MN,28405,Partner,David Martinez
ORD100380,CUST10456,2024-09-07,29253,0,2340.24,0,31593.239999999998,Wire Transfer,Prepaid,Shipped,8131 Business Parkway,Detroit,WA,85915,Phone,David Martinez
ORD100381,CUST10167,2023-04-06,28669,0,2293.52,0,30962.52,Wire Transfer,Net 30,In Production,5167 Industrial Way,Portland,TX,46476,Direct Sales,David Martinez
ORD100382,CUST10267,2024-05-17,16922,0,1353.76,0,18275.76,Purchase Order,50/50,In Production,4368 Manufacturing Blvd,Chicago,MA,35225,Direct Sales,David Martinez
ORD100383,CUST10008,2024-02-09,65076,3253,5206.08,0,67029.08,Credit Card,50/50,Cancelled,6932 Business Way,Chicago,WA,17127,Phone,David Martinez
ORD100384,CUST10115,2023-03-17,23932,0,1914.56,0,25846.56,Financing,Financing 24mo,Completed,1968 Industrial Dr,Chicago,WA,17524,Online,Chris Patel
ORD100385,CUST10145,2024-08-26,6333,0,506.64,84,6923.64,Purchase Order,Financing 24mo,Shipped,6736 Industrial Parkway,Boston,MI,32711,Phone,Chris Patel
ORD100386,CUST10327,2024-09-04,6080,0,486.4,494,7060.4,Credit Card,50/50,In Production,7508 Business Blvd,Chicago,CO,25343,Direct Sales,David Martinez
ORD100387,CUST10484,2023-04-09,35541,0,2843.28,0,38384.28,Wire Transfer,Net 30,Completed,863 Tech Blvd,Seattle,OR,95457,Partner,Chris Patel
ORD100388,CUST10104,2023-01-28,105634,10563,8450.72,0,103521.72,Financing,Prepaid,Shipped,4823 Manufacturing Blvd,Portland,OR,27702,Partner,David Martinez
ORD100389,CUST10147,2024-06-17,101633,5081,8130.64,0,104682.64,Purchase Order,Net 30,In Production,7905 Commerce Parkway,Seattle,MA,16929,Direct Sales,Chris Patel
ORD100390,CUST10351,2024-10-24,10748,0,859.84,0,11607.84,Financing,Net 60,Completed,533 Commerce Dr,Seattle,CO,13098,Direct Sales,Chris Patel
ORD100391,CUST10374,2024-03-10,115172,5758,9213.76,0,118627.76,Purchase Order,Prepaid,Cancelled,1295 Manufacturing Parkway,Minneapolis,MI,88093,Online,Jessica Martinez
ORD100392,CUST10477,2023-01-18,29253,0,2340.24,0,31593.239999999998,Purchase Order,Prepaid,Completed,6866 Tech Dr,Seattle,MI,33991,Partner,David Martinez
ORD100393,CUST10242,2024-09-17,44484,0,3558.72,0,48042.72,Purchase Order,Net 60,Completed,7879 Industrial Parkway,Detroit,OR,31571,Direct Sales,Jessica Martinez
ORD100394,CUST10171,2024-04-12,36671,0,2933.68,0,39604.68,Wire Transfer,Financing 24mo,Completed,7172 Manufacturing Blvd,Minneapolis,WA,48101,Phone,Jessica Martinez
ORD100395,CUST10219,2023-03-14,2494,0,199.52,331,3024.52,Credit Card,Prepaid,Completed,2009 Business Blvd,Portland,IL,71968,Partner,Jessica Martinez
ORD100396,CUST10464,2024-05-05,23222,0,1857.76,0,25079.76,Wire Transfer,Net 60,Completed,7984 Tech Dr,Seattle,MI,33039,Direct Sales,David Martinez
ORD100397,CUST10245,2024-08-09,41770,0,3341.6,0,45111.6,Wire Transfer,Net 60,Shipped,2799 Business Blvd,Portland,TX,64568,Direct Sales,David Martinez
ORD100398,CUST10441,2024-11-16,48445,0,3875.6,0,52320.6,Credit Card,Financing 24mo,Shipped,1879 Business Way,Austin,WA,49785,Partner,David Martinez
ORD100399,CUST10194,2024-07-14,53720,2686,4297.6,0,55331.6,Purchase Order,Prepaid,Completed,1199 Commerce Way,Seattle,WA,83789,Online,Jessica Martinez
ORD100400,CUST10311,2024-01-19,23932,0,1914.56,0,25846.56,Wire Transfer,Prepaid,Completed,8098 Manufacturing Parkway,Boston,MI,21765,Partner,Chris Patel
ORD100401,CUST10458,2024-03-10,15720,0,1257.6,0,16977.6,Purchase Order,Prepaid,Cancelled,189 Tech Dr,Portland,MA,46487,Phone,David Martinez
ORD100402,CUST10048,2024-07-08,62169,3108,4973.52,0,64034.520000000004,Wire Transfer,Prepaid,Shipped,6051 Tech Blvd,Seattle,CO,12031,Partner,Chris Patel
ORD100403,CUST10303,2023-01-04,114872,5743,9189.76,0,118318.76,Financing,Net 60,Cancelled,1402 Tech Way,Austin,CO,46458,Partner,Jessica Martinez
ORD100404,CUST10100,2023-08-07,78751,7875,6300.08,0,77176.08,Purchase Order,Prepaid,Completed,3884 Commerce Way,Denver,CO,15740,Direct Sales,Jessica Martinez
ORD100405,CUST10496,2023-05-13,71875,3593,5750.0,0,74032.0,Financing,Prepaid,Shipped,1041 Industrial Way,Minneapolis,OR,13834,Online,Chris Patel
ORD100406,CUST10384,2023-11-29,28570,0,2285.6,0,30855.6,Wire Transfer,Net 30,Completed,6671 Commerce Parkway,Seattle,OR,65816,Partner,Chris Patel
ORD100407,CUST10333,2023-03-03,134601,13460,10768.08,0,131909.08,Credit Card,Financing 24mo,In Production,3340 Industrial Way,Minneapolis,MI,74103,Phone,David Martinez
ORD100408,CUST10100,2024-03-05,70092,7009,5607.36,0,68690.36,Purchase Order,50/50,Shipped,3884 Commerce Way,Denver,CO,15740,Direct Sales,Jessica Martinez
ORD100409,CUST10463,2023-06-28,93260,4663,7460.8,0,96057.8,Purchase Order,Financing 24mo,In Production,2953 Tech Way,Detroit,CO,41064,Phone,Jessica Martinez
ORD100410,CUST10156,2024-10-16,36996,0,2959.68,0,39955.68,Purchase Order,Prepaid,Completed,247 Business Way,Boston,WA,17249,Direct Sales,Jessica Martinez
ORD100411,CUST10288,2024-09-17,34508,0,2760.64,0,37268.64,Wire Transfer,Prepaid,Cancelled,4955 Business Blvd,Denver,TX,13009,Direct Sales,David Martinez
ORD100412,CUST10358,2024-01-30,70949,7094,5675.92,0,69530.92,Wire Transfer,Net 60,In Production,8684 Manufacturing Dr,Austin,MA,36495,Partner,Jessica Martinez
ORD100413,CUST10055,2024-06-17,170489,8524,13639.12,0,175604.12,Purchase Order,Net 30,Completed,9155 Business Dr,Boston,IL,44980,Direct Sales,Jessica Martinez
ORD100414,CUST10241,2024-02-25,151625,7581,12130.0,0,156174.0,Purchase Order,Net 60,In Production,3750 Commerce Way,Portland,OR,96833,Direct Sales,Chris Patel
ORD100415,CUST10129,2023-08-31,18747,0,1499.76,0,20246.76,Purchase Order,Prepaid,Cancelled,8831 Business Way,Portland,OR,48450,Phone,Jessica Martinez
ORD100416,CUST10172,2024-11-28,23932,0,1914.56,0,25846.56,Financing,Net 30,Cancelled,5290 Tech Parkway,Minneapolis,IL,29076,Direct Sales,Jessica Martinez
ORD100417,CUST10362,2024-05-28,81172,8117,6493.76,0,79548.76,Purchase Order,Net 30,In Production,1044 Business Blvd,Minneapolis,MN,93337,Partner,Chris Patel
ORD100418,CUST10361,2024-12-09,148786,14878,11902.88,0,145810.88,Purchase Order,Financing 24mo,In Production,3605 Tech Way,Chicago,CO,79595,Online,Chris Patel
ORD100419,CUST10245,2024-04-29,45780,0,3662.4,0,49442.4,Purchase Order,Net 60,Completed,2799 Business Blvd,Portland,TX,64568,Online,David Martinez
ORD100420,CUST10271,2023-04-02,117807,5890,9424.56,0,121341.56,Purchase Order,Prepaid,Completed,909 Tech Way,Boston,MI,89373,Partner,Chris Patel
ORD100421,CUST10182,2023-10-29,75894,7589,6071.52,0,74376.52,Purchase Order,Net 30,Completed,6926 Commerce Way,Minneapolis,MI,22411,Direct Sales,David Martinez
ORD100422,CUST10084,2024-09-01,100862,5043,8068.96,0,103887.96,Financing,50/50,Completed,5389 Commerce Dr,Austin,MI,28054,Direct Sales,Chris Patel
ORD100423,CUST10198,2024-10-28,45094,0,3607.52,0,48701.52,Wire Transfer,Net 60,Completed,4976 Business Way,Seattle,TX,91975,Phone,Chris Patel
ORD100424,CUST10345,2023-09-03,6839,0,547.12,481,7867.12,Purchase Order,Net 60,Shipped,9030 Commerce Dr,Denver,TX,63209,Direct Sales,David Martinez
ORD100425,CUST10173,2023-06-15,32194,0,2575.52,0,34769.52,Financing,Prepaid,Completed,8121 Manufacturing Dr,Seattle,TX,58134,Phone,David Martinez
ORD100426,CUST10340,2023-07-03,18747,0,1499.76,0,20246.76,Wire Transfer,Net 60,Completed,3200 Manufacturing Dr,Detroit,MI,85378,Online,Chris Patel
ORD100427,CUST10458,2023-01-03,37437,0,2994.96,0,40431.96,Financing,Prepaid,Shipped,189 Tech Dr,Portland,MA,46487,Phone,David Martinez
ORD100428,CUST10078,2023-08-28,20074,0,1605.92,0,21679.92,Purchase Order,Financing 24mo,Completed,2790 Commerce Blvd,Boston,WA,82841,Online,Chris Patel
ORD100429,CUST10340,2023-08-18,67040,6704,5363.2,0,65699.2,Credit Card,50/50,Cancelled,3200 Manufacturing Dr,Detroit,MI,85378,Phone,Jessica Martinez
ORD100430,CUST10481,2024-12-03,32673,0,2613.84,0,35286.84,Purchase Order,Net 30,Completed,8211 Manufacturing Parkway,Seattle,MI,77990,Direct Sales,Chris Patel
ORD100431,CUST10234,2023-02-05,59606,5960,4768.48,0,58414.479999999996,Credit Card,50/50,Completed,9145 Manufacturing Blvd,Chicago,WA,53686,Direct Sales,Jessica Martinez
ORD100432,CUST10410,2024-01-31,9432,0,754.56,126,10312.56,Financing,Prepaid,Completed,4881 Commerce Blvd,Boston,OR,25767,Partner,Chris Patel
ORD100433,CUST10482,2023-10-27,135168,13516,10813.44,0,132465.44,Credit Card,50/50,Completed,8075 Commerce Way,Seattle,CO,94301,Phone,David Martinez
ORD100434,CUST10312,2024-07-17,28747,0,2299.76,0,31046.760000000002,Credit Card,Prepaid,Shipped,2501 Commerce Dr,Austin,MI,88994,Phone,Jessica Martinez
ORD100435,CUST10309,2024-07-19,48734,0,3898.72,0,52632.72,Purchase Order,Net 30,In Production,4978 Industrial Dr,Austin,MI,14226,Phone,Chris Patel
ORD100436,CUST10187,2023-01-25,18308,0,1464.64,0,19772.64,Purchase Order,Prepaid,Cancelled,1148 Tech Parkway,Chicago,IL,91798,Online,Jessica Martinez
ORD100437,CUST10453,2024-09-14,72086,7208,5766.88,0,70644.88,Wire Transfer,50/50,Completed,6490 Business Dr,Detroit,IL,74707,Direct Sales,David Martinez
ORD100438,CUST10321,2023-02-08,4222,0,337.76,487,5046.76,Purchase Order,Prepaid,Completed,226 Commerce Dr,Detroit,CO,83203,Partner,Jessica Martinez
ORD100439,CUST10132,2024-10-17,39626,0,3170.08,0,42796.08,Purchase Order,Financing 24mo,In Production,3450 Business Parkway,Seattle,MN,17157,Direct Sales,David Martinez
ORD100440,CUST10480,2023-07-29,43043,0,3443.44,0,46486.44,Credit Card,Prepaid,Completed,9499 Manufacturing Way,Minneapolis,MI,16016,Direct Sales,Jessica Martinez
ORD100441,CUST10431,2024-08-05,145798,7289,11663.84,0,150172.84,Purchase Order,Net 60,Completed,4373 Industrial Dr,Denver,TX,50223,Direct Sales,Jessica Martinez
ORD100442,CUST10381,2024-10-25,28317,0,2265.36,0,30582.36,Purchase Order,Net 30,Cancelled,4413 Tech Dr,Portland,WA,28257,Direct Sales,Chris Patel
ORD100443,CUST10074,2024-02-25,66554,6655,5324.32,0,65223.32,Wire Transfer,Financing 24mo,Cancelled,2421 Commerce Parkway,Chicago,OR,51179,Direct Sales,Jessica Martinez
ORD100444,CUST10113,2023-06-14,55904,2795,4472.32,0,57581.32,Purchase Order,Prepaid,In Production,8714 Industrial Way,Chicago,MN,98749,Direct Sales,Chris Patel
ORD100445,CUST10455,2024-08-11,42622,0,3409.76,0,46031.76,Purchase Order,Net 30,Completed,3365 Business Dr,Seattle,WA,19688,Phone,Chris Patel
ORD100446,CUST10251,2023-12-16,26868,0,2149.44,0,29017.44,Purchase Order,Prepaid,Cancelled,8393 Commerce Parkway,Boston,MA,97142,Online,David Martinez
ORD100447,CUST10424,2024-06-10,70430,3521,5634.4,0,72543.4,Financing,Prepaid,Cancelled,3636 Commerce Way,Chicago,WA,87259,Direct Sales,Chris Patel
ORD100448,CUST10409,2023-07-12,90670,9067,7253.6,0,88856.6,Financing,Net 30,Completed,5625 Business Way,Detroit,MA,40161,Online,Chris Patel
ORD100449,CUST10458,2024-01-08,59036,5903,4722.88,0,57855.88,Purchase Order,Prepaid,In Production,189 Tech Dr,Portland,MA,46487,Direct Sales,David Martinez
ORD100450,CUST10379,2024-01-23,146191,7309,11695.28,0,150577.28,Purchase Order,Net 30,Shipped,3314 Industrial Way,Austin,MN,92989,Partner,David Martinez
ORD100451,CUST10036,2024-06-17,18043,0,1443.44,0,19486.44,Purchase Order,Prepaid,In Production,3632 Commerce Way,Austin,WA,42898,Direct Sales,Jessica Martinez
ORD100452,CUST10406,2023-10-17,50885,2544,4070.8,0,52411.8,Wire Transfer,Prepaid,Completed,4795 Tech Way,Portland,WA,68533,Direct Sales,Jessica Martinez
ORD100453,CUST10217,2023-12-01,132635,6631,10610.8,0,136614.8,Purchase Order,Net 60,Cancelled,5419 Manufacturing Blvd,Portland,WA,43120,Online,Chris Patel
ORD100454,CUST10160,2023-10-11,16922,0,1353.76,0,18275.76,Purchase Order,Financing 24mo,Completed,441 Industrial Parkway,Boston,MA,32039,Phone,Jessica Martinez
ORD100455,CUST10195,2023-09-18,23861,0,1908.88,0,25769.88,Purchase Order,Net 30,Cancelled,3299 Industrial Blvd,Austin,MA,79544,Direct Sales,Chris Patel
ORD100456,CUST10352,2023-08-21,36019,0,2881.52,0,38900.52,Purchase Order,Prepaid,Completed,5067 Industrial Parkway,Minneapolis,WA,28696,Direct Sales,Jessica Martinez
ORD100457,CUST10314,2023-05-18,175939,8796,14075.12,0,181218.12,Wire Transfer,Prepaid,Completed,389 Business Dr,Denver,MN,54632,Direct Sales,David Martinez
ORD100458,CUST10170,2024-06-24,166285,16628,13302.8,0,162959.8,Purchase Order,Financing 24mo,Completed,1272 Manufacturing Blvd,Denver,MN,10985,Online,Jessica Martinez
ORD100459,CUST10038,2024-10-12,175630,8781,14050.4,0,180899.4,Wire Transfer,Financing 24mo,Shipped,7811 Commerce Dr,Detroit,WA,55272,Phone,Chris Patel
ORD100460,CUST10084,2024-09-07,26407,0,2112.56,0,28519.56,Financing,Financing 24mo,Cancelled,5389 Commerce Dr,Austin,MI,28054,Phone,Jessica Martinez
ORD100461,CUST10428,2024-07-17,40854,0,3268.32,0,44122.32,Credit Card,Net 60,Cancelled,3720 Commerce Parkway,Austin,MN,53308,Online,Jessica Martinez
ORD100462,CUST10348,2024-08-01,34680,0,2774.4,0,37454.4,Credit Card,Financing 24mo,Completed,2116 Tech Blvd,Seattle,CO,36389,Phone,Chris Patel
ORD100463,CUST10406,2023-09-29,54918,5491,4393.44,0,53820.44,Purchase Order,Net 60,Completed,4795 Tech Way,Portland,WA,68533,Direct Sales,David Martinez
ORD100464,CUST10439,2023-10-06,122346,6117,9787.68,0,126016.68,Purchase Order,Net 30,Cancelled,7223 Manufacturing Parkway,Boston,OR,15486,Direct Sales,Jessica Martinez
ORD100465,CUST10285,2023-11-10,95840,4792,7667.2,0,98715.2,Credit Card,Net 30,Cancelled,722 Industrial Dr,Detroit,MA,41220,Phone,Jessica Martinez
ORD100466,CUST10359,2024-03-18,8595,0,687.6,170,9452.6,Purchase Order,Net 30,Completed,9403 Business Blvd,Austin,CO,99611,Direct Sales,David Martinez
ORD100467,CUST10230,2023-02-04,68228,6822,5458.24,0,66864.24,Wire Transfer,Prepaid,Completed,9462 Business Way,Seattle,WA,41998,Direct Sales,David Martinez
ORD100468,CUST10011,2024-12-08,104535,10453,8362.8,0,102444.8,Credit Card,Prepaid,In Production,909 Tech Way,Denver,MN,78991,Online,Chris Patel
ORD100469,CUST10082,2023-06-03,61041,6104,4883.28,0,59820.28,Purchase Order,Net 60,Cancelled,8105 Manufacturing Way,Minneapolis,OR,36106,Online,Chris Patel
ORD100470,CUST10157,2023-04-11,44047,0,3523.76,0,47570.76,Financing,Prepaid,Completed,8374 Commerce Parkway,Chicago,MI,57106,Online,Chris Patel
ORD100471,CUST10473,2023-06-24,25366,0,2029.28,0,27395.28,Purchase Order,50/50,Shipped,6235 Tech Parkway,Denver,MA,46970,Direct Sales,David Martinez
ORD100472,CUST10306,2023-12-31,55904,2795,4472.32,0,57581.32,Financing,Prepaid,Completed,9245 Manufacturing Way,Austin,WA,83487,Online,Chris Patel
ORD100473,CUST10173,2024-08-28,51871,5187,4149.68,0,50833.68,Wire Transfer,Prepaid,Completed,8121 Manufacturing Dr,Seattle,TX,58134,Direct Sales,Jessica Martinez
ORD100474,CUST10406,2023-06-24,68443,3422,5475.44,0,70496.44,Purchase Order,Prepaid,Completed,4795 Tech Way,Portland,WA,68533,Phone,Jessica Martinez
ORD100475,CUST10228,2023-10-31,51196,5119,4095.68,0,50172.68,Credit Card,Prepaid,Completed,9147 Business Way,Boston,CO,86445,Partner,David Martinez
ORD100476,CUST10201,2023-10-17,8595,0,687.6,417,9699.6,Purchase Order,Net 30,In Production,1627 Tech Dr,Denver,TX,47316,Online,Jessica Martinez
